aes,wmo,id,name,instr,prov,lon,lat,elev,tz_correct,h_bul,s_bul,hly,syn,tmm,ua,useindex,agency,the_geom
2203361,712051,CYRA,                                    GAMETI+AIRPORT,   CAR,NT,-117.317,64.117,220,-7,sacn62/cyra,xxxxxx/xxxx,D,-,@,-,2051,MSC   ,01010000208A0F0000E3E535CB2E842FC1BD466E7C72F63B41
2203911,712043,CYUB,                                     TUKTOYAKTUK+A,   CAR,NT,-133.033,69.433,4,-7,swobml/cyub,xxxxxx/xxxx,-,-,-,-,2043,MSC   ,01010000208A0F0000238CB3B1B5DD34C180A8C8D8F1304441
2203914,71985,CZUB,                                       TUKTOYAKTUK,   AU8,NT,-133.017,69.433,5,-7,swobml/czub,smcn39/cwao,H,H,@,-,985,MSC   ,01010000208A0F00005BC3BF9FBCDB34C115B9A9E245304441
2203918,71492,CXTN,                                     TUKTUT+NOGAIT,   AU8,NT,-122.367,69.2,552,-7,swobml/cxtn,smcn34/cwao,H,H,@,-,492,MSC   ,01010000208A0F0000F1422910253E2FC181CD7490417D4241
2203980,712110,CYWE,                                        WEKWEETI+A,   NCA,NT,-114.083,64.183,368,-7,sacn61/cywe,xxxxxx/xxxx,H,-,-,-,2110,MSC   ,01010000208A0F00000B044B29F8082BC1DFB5249349523B41
2204000,712047,CYWY,                                         WRIGLEY+A,   CAR,NT,-123.433,63.217,150,-7,swobml/cywy,xxxxxx/xxxx,D,-,@,-,2047,MSC   ,01010000208A0F000058DB3020DF7534C1A4BD806B0B563C41
2204100,71936,CYZF,                                     YELLOWKNIFE+A,   FSS,NT,-114.433,62.467,206,-7,sacn62/cyzf,smcn09/cwao,X,X,@,-,936,MSC   ,01010000208A0F0000C54E5415CC372DC1EB5B088593B23841
2204300,71020,CXYH,                                             YOHIN,   AU8,NT,-123.75,61.25,204,-7,swobml/cxyh,smcn20/cwao,G,H,@,-,20,MSC   ,01010000208A0F000018470800171736C152CF32FAFD843941
220B68C,71960,CWLI,                                     LIVERPOOL+BAY,   AU5,NT,-130.917,69.6,102,-7,swobml/cwli,xxxxxx/xxxx,H,H,-,-,960,MSC   ,01010000208A0F0000C3C8BCB6FAAF33C15813EF6B36F84341
220B6Q3,71164,CWLG,                                    LITTLE+CHICAGO,   AU8,NT,-130.233,67.183,63,-7,swobml/cwlg,smcn31/cwao,G,H,@,-,164,MSC   ,01010000208A0F0000A33C3E65B27435C195EBEF72FA294241
220CQHR,71166,CWTE,                                        SAMBAA+K'E,   AU8,NT,-121.233,60.433,498,-7,swobml/cwte,smcn31/cwao,G,H,@,-,166,MSC   ,01010000208A0F0000721F4DEC4CD034C1CD6F37AE01723741
220N003,71682,CXLL,                                  LINDBURG+LANDING,   AU8,NT,-122.85,61.133,183,-7,swobml/cxll,smcn36/cwao,H,H,@,-,682,MSC   ,01010000208A0F000092D8B8B1AF8635C1D3F2A3EA5D093941
220N005,71683,CXTV,                                      TRAIL+VALLEY,   AU7,NT,-133.5,68.75,85,-7,swobml/cxtv,smcn36/cwao,G,H,-,-,683,MSC   ,01010000208A0F0000FEA57E31F0BB35C18E5603C293CD4341
2218,2218,CCCC,POWELL RIVER WEST LAKE,   SFC,BC,-124.449,49.818,100,-8,none,none,-,-,-,-,2218, MoFPB,01010000208A0F0000B51B353257193FC1F263C64EF36E2141
2233,2233,CCCC,SCOVIL SF,   SFC,BC,-123.437,55.246,1662,-8,none,none,-,-,-,-,2233, MoFPB,01010000208A0F0000D9E32752AA2A3AC1A17A4A240C713041
2248,2248,CCCC,PG CENTRAL,   SFC,BC,-122.796,53.902,1985,-8,none,none,-,-,-,-,2248, MoFPB,01010000208A0F00005267B92173903AC164D6A3D76E4C2C41
2251,2251,CCCC,NARROWS INLET,   SFC,BC,-123.705,49.752,1,-8,none,none,-,-,-,-,2251, MoFPB,01010000208A0F000003853618B76A3EC1429118156F832041
2268,2268,CCCC,VALEMOUNT AIRPORT,   SFC,BC,-119.339,52.86,788,-8,none,none,-,-,-,-,2268, MoFPB,01010000208A0F0000646A24CF381638C1D6D8FEE86D582641
2270,2270,CCCC,OLD FADDY,   SFC,BC,-129.093,59.893,866,-8,none,none,-,-,-,-,2270, MoFPB,01010000208A0F0000BD8B8EC366F93AC1A00D0B68449B3941
2273,2273,CCCC,KEEN 2 QD,   SFC,BC,-117.089,49.898,1250,-8,none,none,-,-,-,-,2273, MoFPB,01010000208A0F00006AADF10EF2A637C16DB736A125AE1641
2274,2274,CCCC,MOUNT ARROWSMITH,   SFC,BC,-124.567,49.207,1459,-8,none,none,-,-,-,-,2274, MoFPB,01010000208A0F0000F5F34C02AEAD3FC1A6041A8ECE651F41
2275,2275,CCCC,APE LAKE,   SFC,BC,-126.263,52.135,1414,-8,none,none,-,-,-,-,2275, MoFPB,01010000208A0F00007F1E2A6F14053FC1DF914B96AA242A41
2276,2276,CCCC,MACHMELL KLINIKLINI,   SFC,BC,-126.141,51.656,1609,-8,none,none,-,-,-,-,2276, MoFPB,01010000208A0F0000E539ED3884493FC1000EA05F8C9A2841
2277,2277,CCCC,WEST KELOWNA,   SFC,BC,-119.57,49.883,650,-8,none,none,-,-,-,-,2277, MoFPB,01010000208A0F0000AF3B411D24313AC144D8E46072791A41
2300427,71174,CYEK,                                          ARVIAT+A,   CAR,NU,-94.067,61.1,10,-6,sacn61/cyek,smcn31/cwao,G,H,-,-,174,MSC   ,01010000208A0F00009EB374E502DBE7408B9FDAA8BD323441
2300500,71926,CYBK,                                      BAKER+LAKE+A,   CAR,NU,-96.083,64.3,19,-6,sacn62/cybk,smcn08/cwao,X,X,@,-,926,MSC   ,01010000208A0F00002EC20F9087D0E8C0CC1B2888567A3941
2300501,71356,CXBL,                                BAKER+LAKE+CLIMATE,   AU8,NU,-96,64.317,51,-6,swobml/cxbl,smcn33/cwao,H,H,@,-,356,MSC   ,01010000208A0F00001F50A3061CE6E6C0D7DD98D443813941
2300505,71926,CYBK,                                     BAKER+LAKE+UA,CON:UA,NU,-96,64.317,51,-6,xxxxxx/xxxx,uscn01/cybk,-,-,-,@,926,MSC   ,01010000208A0F00001F50A3061CE6E6C0D7DD98D443813941
2300551,71874,CNBI,                                    BATHURST+INLET,   AU8,NU,-108.017,66.833,5,-7,swobml/cnbi,smcn38/cwao,H,H,-,-,874,MSC   ,01010000208A0F00002DD7AC5437D020C1434A18CF8D833E41
2300707,712009,CYCS,                              CHESTERFIELD+INLET+A,   CAR,NU,-90.733,63.35,10,-6,swobml/cycs,xxxxxx/xxxx,D,-,@,-,2009,MSC   ,01010000208A0F00005F3FB4C8E5430941162849F8B8023841
2300902,71938,CYCO,                                       KUGLUKTUK+A,   CAR,NU,-115.15,67.817,23,-7,sacn62/cyco,smcn09/cwao,X,X,@,-,938,MSC   ,01010000208A0F0000C38F974F94C228C1A7870DAE82A04041
2300904,71332,CNCO,                                 KUGLUKTUK+CLIMATE,   AU8,NU,-115.133,67.817,23,-7,swobml/cnco,smcn23/cwao,H,H,@,-,332,MSC   ,01010000208A0F000045AA1A5A69BD28C1AE420E4D16A04041
2301000,71915,CYZS,                                   CORAL+HARBOUR+A,   CAR,NU,-83.367,64.2,62,-6,sacn62/cyzs,smcn08/cwao,X,X,@,-,915,MSC   ,01010000208A0F0000D36AA15A8AA020417AEA0B9B98113A41
2301102,71923,CWJC,                                  ENNADAI+LAKE+AUT,   AU8,NU,-100.883,61.133,353,-6,swobml/cwjc,smcn29/cwao,H,H,-,-,923,MSC   ,01010000208A0F000079BCF8C99AC112C137C56BECD6763441
2301153,71322,CXAR,                                    ARVIAT+CLIMATE,   AU8,NU,-94.067,61.1,10,-6,swobml/cxar,smcn23/cwao,H,H,@,-,322,MSC   ,01010000208A0F00009EB374E502DBE7408B9FDAA8BD323441
2302337,71597,CYHK,                                      GJOA+HAVEN+A,   CAR,NU,-95.85,68.633,47,-7,sacn61/cyhk,smcn35/cwao,-,H,-,-,597,MSC   ,01010000208A0F00000C20EAA0A96AE0C0F2066DE798504041
2302340,71363,CZHK,                                GJOA+HAVEN+CLIMATE,   AU8,NU,-95.85,68.633,42,-7,swobml/czhk,smcn33/cwao,H,H,@,-,363,MSC   ,01010000208A0F00000C20EAA0A96AE0C0F2066DE798504041
2302370,71084,CWIL,                                        HAT+ISLAND,   AU5,NU,-100.083,68.317,36,-6,swobml/cwil,xxxxxx/xxxx,H,H,-,-,84,MSC   ,01010000208A0F00001F02613FF8D908C1BF1431CC1F1D4041
2303091,712034,CYBB,                                        KUGAARUK+A,   CAR,NU,-89.8,68.533,16,-7,sacn62/cybb,xxxxxx/xxxx,-,-,-,-,2034,MSC   ,01010000208A0F00009A80476D503009411478282C754B4041
2303094,71407,CNBB,                                  KUGAARUK+CLIMATE,   AU8,NU,-89.8,68.533,16,-7,swobml/cnbb,smcn24/cwao,H,H,@,-,407,MSC   ,01010000208A0F00009A80476D503009411478282C754B4041
2303401,71083,CYRT,                                    RANKIN+INLET+A,   FSS,NU,-92.117,62.817,32,-6,sacn62/cyrt,smcn01/cwao,X,X,@,-,83,MSC   ,01010000208A0F000031D53C526365014144719B252F133741
2303610,71490,CWTD,                                ROBERTSON+LAKE+AUT,   AU8,NU,-102.433,65.1,244,-7,swobml/cwtd,smcn34/cwao,H,H,-,-,490,MSC   ,01010000208A0F0000593D5A9E49A014C1779ECD1DA3173B41
2303667,712038,CYSK,                                      SANIKILUAQ+A,   CAR,NU,-79.25,56.533,34,-5,swobml/cysk,xxxxxx/xxxx,D,-,-,-,2038,MSC   ,01010000208A0F000092A6EFCE789E2C413C8AE5D01AD42C41
2303668,71643,CNSQ,                                        SANIKILUAQ,   AU8,NU,-79.267,56.533,34,-5,swobml/cnsq,smcn26/cwao,H,H,-,-,643,MSC   ,01010000208A0F0000A30CE5DAB9962C41DFB2C3CB25D22C41
2303685,71911,CYUS,                                    SHEPHERD+BAY+A,   AU5,NU,-93.433,68.817,43,-6,swobml/cyus,smcn08/cwao,H,H,-,-,911,MSC   ,01010000208A0F0000A913EAB0B605EE40AC657211A0784041
2303986,712045,CYXN,                                      WHALE+COVE+A,   CAR,NU,-92.6,62.233,12,-6,swobml/cyxn,xxxxxx/xxxx,D,-,@,-,2045,MSC   ,01010000208A0F00008FCE91B2358CFD409553B219E3183641
230N002,71470,CWIJ,                                          LUPIN+CS,   AU8,NU,-111.25,65.75,488,-7,swobml/cwij,smcn34/cwao,H,H,@,-,470,MSC   ,01010000208A0F0000576B5CEF8FCF25C1BC2F6DD580433D41
2400305,71355,CZLT,                                     ALERT+CLIMATE,   AU8,NU,-62.333,82.5,65,-5,swobml/czlt,smcn33/cwao,H,H,@,-,355,MSC   ,01010000208A0F000072DD1D5D031F1D41D99D1DD7210E4D41
2400306,71082,CWLT,                                          ALERT+UA,WS2:UA,NU,-62.333,82.5,65,-5,xxxxxx/xxxx,uscn01/cwlt,-,-,@,@,82,MSC   ,01010000208A0F000072DD1D5D031F1D41D99D1DD7210E4D41
2400404,71592,CXAT,                                     ARCTIC+BAY+CS,   AU8,NU,-85.017,73,10,-6,swobml/cxat,smcn35/cwao,H,H,-,-,592,MSC   ,01010000208A0F00001B83C6486E761341843D837DA9224441
2400565,71097,CWOB,                                   BREVOORT+ISLAND,   AU5,NU,-64.15,63.333,376,-4,swobml/cwob,smcn30/cwao,H,H,@,-,97,MSC   ,01010000208A0F00007C621C6E5AFA354145AF8AB13E503D41
2400572,71338,CYVM,                                    QIKIQTARJUAQ+A,   CAR,NU,-64.033,67.55,6,-5,sacn61/cyvm,smcn23/cwao,G,H,@,-,338,MSC   ,01010000208A0F00005FC7ABE390CC3241FF6ABA1E81C04141
2400573,71357,CZVM,                              QIKIQTARJUAQ+CLIMATE,   AU8,NU,-64.033,67.55,6,-5,swobml/czvm,smcn33/cwao,H,H,@,-,357,MSC   ,01010000208A0F00005FC7ABE390CC3241FF6ABA1E81C04141
2400600,71925,CYCB,                                   CAMBRIDGE+BAY+A,   CAR,NU,-105.133,69.1,31,-7,sacn62/cycb,smcn08/cwao,D,X,@,-,925,MSC   ,01010000208A0F0000D1A5A9FFB4DE17C1A14BB8011BF04041
2400602,71288,CXCM,                                 CAMBRIDGE+BAY+GSN,   AU8,NU,-105.133,69.1,19,-7,swobml/cxcm,smcn32/cwao,H,H,-,-,288,MSC   ,01010000208A0F0000D1A5A9FFB4DE17C1A14BB8011BF04041
2400604,71925,CYCB,                                  CAMBRIDGE+BAY+UA,CON:UA,NU,-105.067,69.133,25,-7,xxxxxx/xxxx,uscn01/cycb,-,-,-,@,925,MSC   ,01010000208A0F00001B66DED96AAE17C13BD44E9539F64041
2400636,71575,CNCD,                                          KINNGAIT,   AU8,NU,-76.533,64.233,50,-5,swobml/cncd,smcn35/cwao,H,H,@,-,575,MSC   ,01010000208A0F000014ADE8AFE5232A417C87902986453B41
2400637,71366,CYTE,                                     CAPE+DORSET+A,   NCA,NU,-76.533,64.233,48,-5,sacn61/cyte,smcn33/cwao,-,H,-,-,366,MSC   ,01010000208A0F000014ADE8AFE5232A417C87902986453B41
2400650,71094,CWFD,                                         CAPE+DYER,   AU5,NU,-61.383,66.65,725,-4,xxxxxx/xxxx,smcn01/cwao,H,H,-,-,-94,MSC   ,01010000208A0F000061E4D835F60235415C3A822158844141
2400697,71064,CWPX,                                    CAPE+PEEL+WEST,   AU5,NU,-107.817,69.033,165,-7,swobml/cwpx,xxxxxx/xxxx,H,H,-,-,64,MSC   ,01010000208A0F000033A74CD667341EC156A3BF79A4064141
2400802,71358,CZCY,                               CLYDE+RIVER+CLIMATE,   AU8,NU,-68.517,70.483,27,-5,swobml/czcy,smcn33/cwao,G,H,-,-,358,MSC   ,01010000208A0F0000D1423D3A7A922C410FAB313E075B4341
2400804,71090,CYCY,                                     CLYDE+RIVER+A,   NCA,NU,-68.517,70.483,27,-5,sacn61/cycy,smcn01/cwao,G,H,-,-,90,MSC   ,01010000208A0F0000D1423D3A7A922C410FAB313E075B4341
2401030,71092,CWUW,                                       DEWAR+LAKES,   AU5,NU,-71.167,68.65,527,-5,swobml/cwuw,smcn01/cwao,H,H,@,-,92,MSC   ,01010000208A0F0000CA86217BAB142C4139B793A373A84141
2401199,71613,CNEK,                                    EUREKA+CLIMATE,   AU8,NU,-85.933,79.983,10,-6,swobml/cnek,smcn26/cwao,H,H,-,-,613,MSC   ,01010000208A0F00002E4F7061D7E0054104E418E12DFB4941
2401200,71917,CWEU,                                          EUREKA+A,   CON,NU,-85.933,79.983,10,-6,swobml/cweu,smcn08/cwao,D,X,@,-,917,MSC   ,01010000208A0F00002E4F7061D7E0054104E418E12DFB4941
2401205,71917,CWEU,                                         EUREKA+UA,WS2:UA,NU,-85.933,79.983,10,-6,xxxxxx/xxxx,uscn01/cweu,-,-,-,@,917,MSC   ,01010000208A0F00002E4F7061D7E0054104E418E12DFB4941
2402051,71629,CNFR,                                         FORT+ROSS,   AU8,NU,-94.2,72.017,10,-6,swobml/cnfr,smcn26/cwao,H,H,-,-,629,MSC   ,01010000208A0F000074BBB37CD560DA404D89D904DC1F4341
2402332,71141,CNGH,                                  GATESHEAD+ISLAND,   AU8,NU,-100.267,70.633,20,-6,swobml/cngh,smcn21/cwao,G,H,-,-,141,MSC   ,01010000208A0F0000ABD241C5683507C1BA1A501808084241
2402351,71971,CNGC,                               GRISE+FIORD+CLIMATE,   AU8,NU,-82.9,76.417,45,-5,swobml/cngc,smcn39/cwao,-,H,@,-,971,MSC   ,01010000208A0F0000570DB9FEE43013415AFA7E49040D4741
2402353,71320,CXUX,                                         SANIRAJAK,   AU8,NU,-81.25,68.783,8,-5,swobml/cxux,smcn23/cwao,H,H,@,-,320,MSC   ,01010000208A0F0000F9F51527DB5C2041DCFB80F192E14041
2402354,71293,CYUX,                                      HALL+BEACH+A,   NCA,NU,-81.25,68.783,9,-5,sacn62/cyux,smcn32/cwao,G,H,-,-,293,MSC   ,01010000208A0F0000F9F51527DB5C2041DCFB80F192E14041
2402360,712018,CWGZ,                                     GRISE+FIORD+A,   SFC,NU,-82.9,76.433,41,-5,sacn62/cwgz,xxxxxx/xxxx,-,-,-,-,2018,MSC   ,01010000208A0F000094139555A22B1341E65244766E104741
2402543,712022,CYGT,                                        IGLOOLIK+A,   CAR,NU,-81.817,69.367,53,-5,swobml/cygt,xxxxxx/xxxx,D,-,@,-,2022,MSC   ,01010000208A0F0000812C65547C991E4135DF5A3498514141
2402592,71321,CXFB,                                   IQALUIT+CLIMATE,   AU8,NU,-68.55,63.75,34,-5,xxxxxx/xxxx,smcn23/cwao,G,H,@,-,-321,MSC   ,01010000208A0F00002935C5E2D7C33241A9F6A4D2EB853C41
2402594,71909,CYFB,                                        IQALUIT+UA,WS2:UA,NU,-68.55,63.75,22,-5,xxxxxx/xxxx,uscn01/cyfb,-,-,-,@,909,MSC   ,01010000208A0F00002935C5E2D7C33241A9F6A4D2EB853C41
2402596,71909,CYFB,                                         IQALUIT+A,   FSS,NU,-68.55,63.75,34,-5,sacn62/cyfb,xxxxxx/xxxx,-,-,-,-,909,MSC   ,01010000208A0F00002935C5E2D7C33241A9F6A4D2EB853C41
2402604,71074,CWIC,                                      ISACHSEN+AUT,   AU8,NU,-103.55,78.8,58,-7,swobml/cwic,xxxxxx/xxxx,H,H,@,-,74,MSC   ,01010000208A0F000085A483FE9BD506C123AE9F409EF44841
2402671,712024,CYLC,                                        KIMMIRUT+A,   CAR,NU,-69.883,62.85,52,-5,swobml/cylc,xxxxxx/xxxx,-,-,-,-,2024,MSC   ,01010000208A0F0000E2CEB1B2FE7032417139B7A9ECC43A41
2403049,71826,CWXP,                                       PANGNIRTUNG,   AU8,NU,-65.717,66.15,23,-4,swobml/cwxp,smcn28/cwao,H,H,@,-,826,MSC   ,01010000208A0F00009D3915152DE13241155C6BD444794041
2403053,712032,CYXP,                                     PANGNIRTUNG+A,   CAR,NU,-65.717,66.15,24,-4,swobml/cyxp,xxxxxx/xxxx,D,-,@,-,2032,MSC   ,01010000208A0F00009D3915152DE13241155C6BD444794041
2403201,71095,CYIO,                                      POND+INLET+A,   CAR,NU,-77.967,72.683,62,-5,sacn61/cyio,smcn01/cwao,-,-,@,-,95,MSC   ,01010000208A0F0000B6A03642FEC02041C0A0C128463E4441
2403204,71576,CNDT,                                POND+INLET+CLIMATE,   AU8,NU,-77.95,72.7,65,-5,swobml/cndt,smcn35/cwao,H,H,-,-,576,MSC   ,01010000208A0F000012F9917751C12041991ADA4511424441
2403450,71983,CZRP,                                         REA+POINT,   AU8,NU,-105.717,75.383,15,-7,swobml/czrp,xxxxxx/xxxx,H,H,@,-,983,MSC   ,01010000208A0F000008404F2CB63112C19FCA7B8B77234641
2403490,712036,CYUT,                                     REPULSE+BAY+A,   CAR,NU,-86.217,66.517,23,-6,swobml/cyut,xxxxxx/xxxx,D,-,@,-,2036,MSC   ,01010000208A0F0000D362F4D31B1017419287771911873D41
2403497,71924,CYRB,                                    RESOLUTE+BAY+A,   CAR,NU,-94.967,74.717,68,-6,sacn62/cyrb,smcn08/cwao,-,-,-,-,924,MSC   ,01010000208A0F0000CD164A9F8D038E404DABFA7787624541
2403505,71018,CXRB,                                       RESOLUTE+CS,   AU8,NU,-94.983,74.717,30,-6,swobml/cxrb,smcn20/cwao,H,H,@,-,18,MSC   ,01010000208A0F00009588656F63EC7E407A2F8D6087624541
2403515,71924,CYRB,                                       RESOLUTE+UA,WS2:UA,NU,-94.967,74.7,46,-6,xxxxxx/xxxx,uscn01/cyrb,-,-,-,@,924,MSC   ,01010000208A0F00009D6CC516570B8E401FBDB166DD5E4541
2403625,71088,CWRX,                                     ROWLEY+ISLAND,   AU5,NU,-79.033,69.083,41,-5,swobml/cwrx,smcn30/cwao,H,H,-,-,88,MSC   ,01010000208A0F0000AE258680D6B32241FD7D071D8F464141
2403756,71017,CXSE,                                 STEFANSSON+ISLAND,   AU8,NU,-105.3,73.767,11,-7,swobml/cxse,smcn20/cwao,H,H,@,-,17,MSC   ,01010000208A0F0000AD4B541E263F13C18DEDDADD20C84441
2403833,71872,CNSG,                                        SVARTEVAEG,   AU8,NU,-91.817,81.167,72,-6,swobml/cnsg,smcn38/cwao,H,H,-,-,872,MSC   ,01010000208A0F00006CC07A87B17FEB40C8430C6EFAED4A41
2403854,71580,CYYH,                                        TALOYOAK+A,   CAR,NU,-93.583,69.55,27,-7,sacn62/cyyh,smcn35/cwao,D,X,@,-,580,MSC   ,01010000208A0F00002E4D7B998848EA409CF758D1C0134141
2403945,71049,CXWB,                                     WAGER+BAY+AUT,   AU7,NU,-89.45,65.883,18,-6,swobml/cxwb,smcn20/cwao,G,H,-,-,49,MSC   ,01010000208A0F00000D8702C6ABEE0D410F78A55AED3E3C41
240B350,71081,CYUX,                                     HALL+BEACH+UA,CON:UA,NU,-81.217,68.767,6,-5,xxxxxx/xxxx,uscn01/cyux,-,-,-,@,81,MSC   ,01010000208A0F0000FBB5FFE0AA6920410C31C587CEDE4041
2500440,71974,CWSQ,                                   NANGMAGVIK+LAKE,   AU8,NT,-119.983,74.133,32,-7,swobml/cwsq,smcn39/cwao,H,H,@,-,974,MSC   ,01010000208A0F00007E8852C9236026C15F710C8DB4014641
2502502,712020,CYHI,                                      ULUKHAKTOK+A,   CAR,NT,-117.8,70.767,36,-7,sacn62/cyhi,xxxxxx/xxxx,-,-,-,-,2020,MSC   ,01010000208A0F0000A5DA681C3C7428C12B8AE7A6B2304341
2502505,71029,CXHI,                                         HOLMAN+CS,   AU8,NT,-117.8,70.767,30,-7,swobml/cxhi,smcn20/cwao,H,H,@,-,29,MSC   ,01010000208A0F0000A5DA681C3C7428C12B8AE7A6B2304341
2503648,71467,CWSY,                             SACHS+HARBOUR+CLIMATE,   AU8,NT,-125.25,72,88,-7,swobml/cwsy,smcn03/cwao,H,H,@,-,467,MSC   ,01010000208A0F0000DD2840B9DB082EC1680E73C1CCED4441
2503650,712037,CYSY,                                   SACHS+HARBOUR+A,   CAR,NT,-125.267,72,86,-7,sacn62/cysy,xxxxxx/xxxx,D,-,@,-,2037,MSC   ,01010000208A0F000020B41326D90C2EC1E5934C4F50EE4441
2503886,71916,CWYF,                                     THOMSEN+RIVER,   AU8,NT,-119.533,73.233,42,-7,swobml/cwyf,smcn29/cwao,H,H,@,-,916,MSC   ,01010000208A0F0000796EC5ABE92027C180C42C01A8444541
250M001,71989,CWAY,                                      MOULD+BAY+CS,   AU8,NT,-119.35,76.233,2,-7,swobml/cway,smcn39/cwao,H,H,@,-,989,MSC   ,01010000208A0F000054ABCA936B3023C131152A3772984741
3000,3000,CCCC,BENCHMARK,   SFC,WB,-112.059,59.781,213,-7,none,none,-,-,-,-,3000,ParksC,01010000208A0F0000A1F0321246172CC15B1E9B89B0E83341
3001,3001,CCCC,CARIBOU TOWER,   SFC,WB,-114.557,59.528,883,-7,none,none,-,-,-,-,3001,ParksC,01010000208A0F0000A2F85161F82A30C15872F08EE8193441
3002,3002,CCCC,CROWE TOWER,   SFC,WB,-113.989,59.265,850,-7,none,none,-,-,-,-,3002,ParksC,01010000208A0F0000E71CB4634FAE2FC117DAB3870F8B3341
3004,3004,CCCC,PARSONS TOWER,   SFC,WB,-112.48,59.897,250,-7,none,none,-,-,-,-,3004,ParksC,01010000208A0F000017ABC3FBACA92CC17F90393903303441
3005,3005,CCCC,PINE LAKE BASE,   SFC,WB,-112.263,59.563,248,-7,none,none,-,-,-,-,3005,ParksC,01010000208A0F00002FBD4EE29F9C2CC13E30B4CE699B3341
3010010,71285,CXAF,                                         ABEE+AGDM,   AU7,AB,-112.967,54.283,664,-7,swobml/cxaf,smcn32/cwao,H,H,@,-,285,MSC   ,01010000208A0F00004125A9514B5131C1B1C11F72E4B22641
3010060,71005,CPAH,                                  ALBERT+HALL+AGCM,   AU7,AB,-111.183,53.117,658,-7,swobml/cpah,smcn20/cwao,H,H,@,-,5,MSC   ,01010000208A0F0000036A229BC92030C1F3FAACEA47002241
3010162,71006,CPAA,                                     ALLIANCE+AGCM,   AU7,AB,-111.783,52.317,737,-7,swobml/cpaa,smcn20/cwao,H,H,@,-,6,MSC   ,01010000208A0F0000C9D6D868E70F31C16CC6951A69711F41
3010237,71286,CXAG,                                       ANDREW+AGDM,   AU7,AB,-112.283,53.917,625,-7,swobml/cxag,smcn32/cwao,H,H,@,-,286,MSC   ,01010000208A0F0000BBDD3F41C7D630C1AB7527A0D2272541
3010650,71010,CPBL,                                    BELLSHILL+AGCM,   AU7,AB,-111.467,52.583,721,-7,xxxxxx/xxxx,smcn20/cwao,H,H,@,-,-10,MSC   ,01010000208A0F0000E08A709347A230C1D25AB6FF926A2041
3010730,71214,CXBA,                                         BODO+AGDM,   AU7,AB,-110.1,52.117,687,-7,swobml/cxba,smcn22/cwao,H,H,@,-,214,MSC   ,01010000208A0F0000E0E71B37ADED2EC1FB43777BA16B1C41
3010816,71233,CWOV,                                      BRETON+PLOTS,   AU8,AB,-114.433,53.083,852,-7,swobml/cwov,smcn22/cwao,H,H,@,-,233,MSC   ,01010000208A0F0000562FC22AA34A33C1E5492FC5A9B32341
3010979,71284,CPBB,                                        BUSBY+AGCM,   AU7,AB,-113.917,53.933,714,-7,swobml/cpbb,smcn32/cwao,H,H,-,-,284,MSC   ,01010000208A0F0000ED7E27B8C86032C12F614BF2931C2641
3010992,71012,CPCA,                                      CADOGAN+AGCM,   AU7,AB,-110.517,52.333,690,-7,swobml/cpca,smcn20/cwao,H,H,@,-,12,MSC   ,01010000208A0F0000B0A727EF30972FC1EE5252EE2C3D1E41
